statename,rank,countryd,val2015,val2016,val2017,val2018,share15,share16,share17,share18,change
Nebraska,2,Canada,1466.91,1219.13,1583.36,1715.86,22.0136,19.1047,21.9716,21.5974,8.37
Nebraska,3,Japan,884.3,695.41,775.23,826.71,13.2705,10.8975,10.7575,10.4057,6.64
Nebraska,4,"Korea, South",359.97,412.9,441.73,482.26,5.402,6.4704,6.1297,6.0701,9.18
Nebraska,5,China,484.05,470.37,483.18,424.61,7.264,7.371,6.7048,5.3444,-12.12
Nebraska,6,Hong Kong,237.78,191.01,188.69,234.62,3.5683,2.9932,2.6184,2.9531,24.34
Nebraska,7,Australia,182.64,201.19,253.97,231.76,2.7408,3.1529,3.5242,2.9171,-8.74
Nebraska,8,Netherlands,204.7,127.61,170.1,166.18,3.0719,1.9998,2.3604,2.0917,-2.3
Nebraska,9,Vietnam,53.73,45.96,38.07,159.6,0.8064,0.7202,0.5283,2.0089,319.23
Nebraska,10,Taiwan,86.61,105.16,132.91,150.95,1.2997,1.648,1.8444,1.9,13.57
Nebraska,11,Germany,164.48,135.43,135.67,147.61,2.4683,2.1222,1.8827,1.8579,8.8
Nebraska,12,Belgium,92.97,151.6,139,139.21,1.3952,2.3756,1.9288,1.7522,0.15
Nebraska,13,France,81,108.52,105.68,135.12,1.2156,1.7006,1.4665,1.7008,27.86
Nebraska,14,Brazil,85.45,76.46,99.38,134.76,1.2823,1.1981,1.379,1.6962,35.6
Nebraska,15,Indonesia,15.74,23.63,81.41,75.43,0.2362,0.3703,1.1296,0.9494,-7.35
Nebraska,16,Chile,21.87,40.43,66.95,65.59,0.3281,0.6336,0.9291,0.8256,-2.04
Nebraska,17,Singapore,54.64,46.44,57.85,64.06,0.82,0.7278,0.8028,0.8063,10.73
Nebraska,18,United Kingdom,42.99,43.46,49.18,63.7,0.6451,0.681,0.6824,0.8017,29.52
Nebraska,19,Spain,42.4,47.64,55.84,51.86,0.6363,0.7465,0.7748,0.6527,-7.13
Nebraska,20,Italy,73.53,80.07,64.36,51.84,1.1034,1.2547,0.8931,0.6525,-19.45
Nebraska,21,Thailand,41.95,52.15,47.52,50.79,0.6296,0.8173,0.6595,0.6392,6.87
Nebraska,22,South Africa,43.44,38.44,40.75,50.34,0.6519,0.6024,0.5654,0.6336,23.54
Nebraska,23,Philippines,30.94,24.2,36.47,38.69,0.4643,0.3792,0.506,0.487,6.1
Nebraska,24,Russia,23.67,22,38.29,37.54,0.3552,0.3448,0.5314,0.4725,-1.98
Nebraska,25,New Zealand,56.81,40.75,39.93,34.46,0.8526,0.6386,0.5541,0.4337,-13.7
New Hampshire,0,World,4001.32,4143.67,5147.88,5285.59,0.2662,0.2856,0.3329,0.3176,2.68
New Hampshire,0,Top 25,3517.59,3635.49,4503.82,4811.57,87.9108,87.7358,87.4887,91.0317,6.83
New Hampshire,1,Germany,181.16,236.41,324.7,691.84,4.5275,5.7053,6.3074,13.0891,113.07
New Hampshire,2,Canada,536.53,559.42,577.44,663.73,13.4089,13.5005,11.2171,12.5574,14.94
New Hampshire,3,Ireland,147.53,159.36,369.22,433.39,3.687,3.8458,7.1723,8.1994,17.38
New Hampshire,4,Mexico,503.1,442.67,481.13,419.96,12.5733,10.6831,9.3461,7.9453,-12.71
New Hampshire,5,China,282.25,301.53,423.44,367.81,7.054,7.2768,8.2256,6.9588,-13.14
New Hampshire,6,France,123.61,186.55,200.02,223.46,3.0892,4.5021,3.8854,4.2277,11.72
New Hampshire,7,Saudi Arabia,118.82,65.88,190,219.17,2.9696,1.5899,3.6909,4.1465,15.35
New Hampshire,8,Japan,109.7,131.48,247.82,216.62,2.7415,3.173,4.814,4.0983,-12.59
New Hampshire,9,United Kingdom,265.09,152.67,201.91,181.17,6.6251,3.6844,3.9222,3.4276,-10.27
New Hampshire,10,Netherlands,170.47,147.35,165.83,177.96,4.2604,3.5559,3.2214,3.3668,7.31
New Hampshire,11,Hong Kong,202.78,124.21,126.05,168.09,5.0677,2.9975,2.4486,3.1801,33.35
New Hampshire,12,United Arab Emirates,279.9,207.31,164.94,134.23,6.9951,5.003,3.2041,2.5395,-18.62
New Hampshire,13,Australia,72.23,48.61,111.5,127.82,1.8052,1.1732,2.166,2.4183,14.63
New Hampshire,14,Italy,93.81,137,107.17,94.21,2.3445,3.3064,2.0819,1.7824,-12.09
New Hampshire,15,"Korea, South",61.17,162.29,151.37,93.75,1.5287,3.9166,2.9405,1.7736,-38.07
New Hampshire,16,Israel,47.75,51.01,58.61,91.72,1.1933,1.2311,1.1385,1.7353,56.49
New Hampshire,17,Singapore,68.02,63.63,76.74,89.63,1.6999,1.5356,1.4907,1.6958,16.8
New Hampshire,18,Taiwan,29.94,35.66,70.27,66.71,0.7483,0.8606,1.3649,1.2621,-5.06
New Hampshire,19,Thailand,26.97,74.56,44.25,64.22,0.6741,1.7994,0.8595,1.215,45.14
New Hampshire,20,Malaysia,36.25,51.04,53.82,59.36,0.906,1.2318,1.0454,1.123,10.29
New Hampshire,21,Poland,12.24,8.53,31.03,56.19,0.3059,0.2059,0.6028,1.0631,81.07
New Hampshire,22,Spain,37.43,40.26,192.43,53.37,0.9355,0.9716,3.738,1.0098,-72.26
New Hampshire,23,India,38.25,28.69,53.89,47.19,0.9559,0.6924,1.0469,0.8928,-12.44
New Hampshire,24,Turkey,27.62,49.76,48.89,38.46,0.6903,1.2009,0.9498,0.7277,-21.34
New Hampshire,25,Brazil,44.97,169.61,31.33,31.52,1.1238,4.0931,0.6087,0.5963,0.58
New Jersey,0,World,32063,31177.53,34486.25,35662.51,2.1328,2.1487,2.2303,2.1431,3.41
New Jersey,0,Top 25,27556.21,26770.09,29556.2,30668,85.9439,85.8634,85.7043,85.9951,3.76
New Jersey,1,Canada,6579.53,6346.96,6781.64,7045.72,20.5206,20.3575,19.6648,19.7567,3.89
New Jersey,2,Mexico,2617,2592.72,2805.02,2956.56,8.1621,8.316,8.1337,8.2904,5.4
New Jersey,3,United Kingdom,2117.51,1910.32,2200.13,2406.11,6.6042,6.1272,6.3797,6.7469,9.36
New Jersey,4,China,1536.9,1416.66,1593.98,1572.83,4.7934,4.5439,4.6221,4.4103,-1.33
New Jersey,5,Germany,1099.83,1340.46,1505.92,1523.77,3.4302,4.2995,4.3667,4.2728,1.19
New Jersey,6,Netherlands,1305.72,1531.25,1483.8,1485.16,4.0724,4.9114,4.3026,4.1645,0.09
New Jersey,7,Japan,1364.88,1228.76,1558.63,1434.7,4.2569,3.9412,4.5196,4.023,-7.95
New Jersey,8,Singapore,604.4,637.49,1010.31,1176.13,1.885,2.0447,2.9296,3.298,16.41
New Jersey,9,Hong Kong,1001.98,805.22,1041.07,1043.98,3.125,2.5827,3.0188,2.9274,0.28
New Jersey,10,"Korea, South",1215.16,922.97,943.67,1032.09,3.7899,2.9604,2.7364,2.8941,9.37
New Jersey,11,France,1056.45,1210.77,1008.98,951.55,3.2949,3.8835,2.9257,2.6682,-5.69
New Jersey,12,United Arab Emirates,874.28,814.26,899,892.7,2.7268,2.6117,2.6068,2.5032,-0.7
New Jersey,13,Italy,489.02,656.26,660.93,886.82,1.5252,2.1049,1.9165,2.4867,34.18
New Jersey,14,Belgium,786.84,817.8,874.08,835.26,2.454,2.623,2.5346,2.3421,-4.44
New Jersey,15,Saudi Arabia,850.08,843.2,809.8,750.25,2.6513,2.7045,2.3482,2.1037,-7.35
New Jersey,16,Brazil,500.7,483.57,694.07,717.17,1.5616,1.551,2.0126,2.011,3.33
New Jersey,17,India,624.23,500.13,533.51,648.59,1.9469,1.6041,1.547,1.8187,21.57
New Jersey,18,Taiwan,490.11,502.55,548.26,568.62,1.5286,1.6119,1.5898,1.5944,3.71
New Jersey,19,Turkey,396.94,363.07,557.41,537.07,1.238,1.1645,1.6163,1.506,-3.65
New Jersey,20,Australia,457.46,475.49,572.8,520.4,1.4267,1.5251,1.661,1.4592,-9.15
New Jersey,21,Switzerland,293.81,310.26,409.63,443.85,0.9163,0.9951,1.1878,1.2446,8.35
New Jersey,22,Ireland,199.86,243.75,364.96,417.17,0.6233,0.7818,1.0583,1.1698,14.3
New Jersey,23,Israel,776.13,412.29,263.11,335.69,2.4206,1.3224,0.7629,0.9413,27.58
New Jersey,24,Dominican Republic,145,250.13,221.03,246.32,0.4522,0.8023,0.6409,0.6907,11.44
New Jersey,25,Poland,172.39,153.74,214.45,239.5,0.5377,0.4931,0.6219,0.6716,11.68
New Mexico,0,World,3781.7,3616.16,3609.59,3654.79,0.2516,0.2492,0.2334,0.2196,1.25
New Mexico,0,Top 25,3600.66,3396.47,3347.7,3512.36,95.2128,93.9248,92.7446,96.103,4.92
New Mexico,1,Mexico,1683.31,1557.41,1587.79,1419.38,44.5119,43.068,43.988,38.8362,-10.61
New Mexico,2,China,117.21,496.89,1002.12,1104.93,3.0994,13.7408,27.7628,30.2325,10.26
New Mexico,3,Japan,69.11,238.67,47.39,241.19,1.8275,6.6002,1.313,6.5993,408.9
New Mexico,4,"Korea, South",21.41,35.49,62.12,120.51,0.5661,0.9813,1.721,3.2972,93.99
New Mexico,5,Canada,188.25,138.73,127.06,116.33,4.978,3.8363,3.5201,3.1831,-8.44
New Mexico,6,Germany,64.53,68.14,62.98,63.08,1.7063,1.8842,1.7447,1.7259,0.16
New Mexico,7,Australia,16.26,17.66,46.52,42.23,0.4299,0.4883,1.2887,1.1554,-9.23
New Mexico,8,Poland,5.86,5.64,13.18,37.87,0.1549,0.1561,0.3653,1.0361,187.22
New Mexico,9,Singapore,21.59,42.53,80.75,37.24,0.5708,1.176,2.237,1.0189,-53.88
New Mexico,10,Belgium,78.42,46.42,30.48,35.67,2.0735,1.2838,0.8445,0.9759,17.01
New Mexico,11,Ireland,51.7,29.42,22.49,32.95,1.3671,0.8135,0.623,0.9016,46.54
New Mexico,12,Netherlands,23.59,27.27,28.28,27.43,0.6238,0.7542,0.7834,0.7505,-3.01
New Mexico,13,India,23.78,37.84,18.35,25.73,0.6288,1.0464,0.5083,0.7039,40.23
New Mexico,14,United Kingdom,32.57,36.87,27.64,24.75,0.8613,1.0195,0.7656,0.6771,-10.46
New Mexico,15,Italy,14.36,14.09,31.01,23.33,0.3798,0.3897,0.8591,0.6385,-24.75
New Mexico,16,Turkey,8.4,6.66,42.88,22.6,0.2222,0.184,1.188,0.6183,-47.3
New Mexico,17,Chile,9.8,5.51,5.14,20.27,0.2593,0.1523,0.1425,0.5546,293.99
New Mexico,18,Brazil,18.87,13.03,13.79,18.75,0.4989,0.3602,0.3821,0.513,35.93
New Mexico,19,Hong Kong,18.09,16.86,17.64,18.6,0.4784,0.4661,0.4887,0.5088,5.42
New Mexico,20,Israel,1082.89,508.05,12.02,16.17,28.6351,14.0493,0.3331,0.4423,34.45
New Mexico,21,France,11.45,17.3,18.22,13.65,0.3028,0.4785,0.5047,0.3734,-25.08
New Mexico,22,Taiwan,6.37,5.16,8.06,13.22,0.1684,0.1427,0.2234,0.3618,63.96
New Mexico,23,Thailand,18.55,15.27,18.04,12.7,0.4905,0.4223,0.4998,0.3474,-29.62
New Mexico,24,Indonesia,7.93,6.08,14.58,11.96,0.2097,0.1681,0.4041,0.3272,-18.01
New Mexico,25,Colombia,6.36,9.5,9.16,11.85,0.1681,0.2628,0.2537,0.3242,29.38
Nevada,0,World,8666.52,9765.63,12162.49,11084.53,0.5765,0.673,0.7866,0.6661,-8.86
Nevada,0,Top 25,7934.76,9059.81,11405.21,10400.18,91.5565,92.7724,93.7736,93.8261,-8.81
Nevada,1,Switzerland,2425.92,3937.34,4735.84,3410.14,27.9918,40.3183,38.9381,30.7649,-27.99
Nevada,2,India,1720.87,812.18,1798.64,1672.34,19.8565,8.3167,14.7884,15.0872,-7.02
Nevada,3,Canada,1280.84,1378.38,1104.6,1190.65,14.7792,14.1146,9.082,10.7416,7.79
Nevada,4,China,427.7,586.09,804.77,916.76,4.935,6.0016,6.6168,8.2707,13.92
Nevada,5,Mexico,448.28,486.45,606.34,588.75,5.1725,4.9812,4.9854,5.3115,-2.9
Nevada,6,Germany,96.72,167.28,284.51,355.25,1.116,1.7129,2.3392,3.2049,24.86
Nevada,7,Hong Kong,270.43,179.01,352.52,248.89,3.1204,1.8331,2.8984,2.2454,-29.4
Nevada,8,Japan,156.76,187.54,174.27,247.28,1.8088,1.9204,1.4328,2.2308,41.89
Nevada,9,Australia,104.33,126.88,193.39,197.2,1.2039,1.2993,1.5901,1.7791,1.97
Nevada,10,United Kingdom,111.46,131.14,157.08,170.79,1.286,1.3428,1.2915,1.5408,8.73
Nevada,11,Netherlands,84.49,115,133.08,160.2,0.9749,1.1776,1.0942,1.4453,20.38
Nevada,12,"Korea, South",91.1,139.75,143.18,144.99,1.0512,1.431,1.1772,1.3081,1.27
Nevada,13,Brazil,64.55,51.39,56.83,139.63,0.7448,0.5262,0.4672,1.2597,145.71
Nevada,14,Malaysia,103.57,86.36,83.37,137.5,1.195,0.8844,0.6855,1.2405,64.93
Nevada,15,Singapore,85.93,111.17,119.27,121.26,0.9915,1.1384,0.9807,1.0939,1.67
Nevada,16,Saudi Arabia,19.06,35.58,35.76,90.42,0.2199,0.3644,0.294,0.8158,152.88
Nevada,17,Spain,33.02,41.07,66.11,87.85,0.381,0.4205,0.5435,0.7926,32.9
Nevada,18,Peru,40.15,53.09,40.31,74.43,0.4633,0.5436,0.3314,0.6715,84.66
Nevada,19,United Arab Emirates,41.75,48.66,78.52,71.93,0.4817,0.4983,0.6456,0.6489,-8.39
Nevada,20,Philippines,56.88,37.38,25.99,69.22,0.6563,0.3828,0.2137,0.6245,166.3
Nevada,21,France,60.92,82.77,84.88,67.67,0.703,0.8475,0.6979,0.6105,-20.27
Nevada,22,Belgium,101.79,126.31,169.53,60.89,1.1745,1.2934,1.3938,0.5494,-64.08
Nevada,23,South Africa,49.31,44.99,44.45,59.4,0.569,0.4607,0.3655,0.5359,33.65
Nevada,24,Taiwan,43.4,46.29,56.58,58.95,0.5008,0.4741,0.4652,0.5318,4.19
Nevada,25,Chile,15.54,47.7,55.39,57.74,0.1793,0.4885,0.4554,0.5209,4.24
New York,0,World,83124.55,76690.18,77914.56,81487.26,5.5294,5.2852,5.0389,4.8968,4.59
New York,0,Top 25,75466.76,69902.96,71319.45,74500.95,90.7876,91.1498,91.5355,91.4265,4.46
New York,1,Canada,14912.72,15030.43,15398.43,13804.58,17.9402,19.5989,19.7632,16.9408,-10.35
New York,2,Hong Kong,9551.26,7430.74,8858.83,9160.18,11.4903,9.6893,11.3699,11.2412,3.4
New York,3,Switzerland,8315.69,6455.87,5592.81,7747.88,10.0039,8.4181,7.1781,9.5081,38.53
New York,4,United Kingdom,5871.51,5541.81,6759.57,6431.88,7.0635,7.2262,8.6756,7.8931,-4.85
New York,5,Israel,5354.66,4895.16,4727.91,4905.77,6.4417,6.383,6.0681,6.0203,3.76
New York,6,Belgium,4473.39,4343.61,3389.25,3753.96,5.3816,5.6638,4.35,4.6068,10.76
New York,7,Mexico,3169.99,2978.03,3140.19,3515.78,3.8135,3.8832,4.0303,4.3145,11.96
New York,8,China,3743.24,2772.77,3168.19,3442.1,4.5032,3.6155,4.0662,4.2241,8.65
New York,9,India,2937.09,3508.97,2968.04,3246.08,3.5334,4.5755,3.8094,3.9835,9.37
New York,10,Germany,2169.68,2227.83,2718.48,2962.44,2.6102,2.905,3.489,3.6355,8.97
New York,11,France,2026.53,2288.02,2042.15,2577.51,2.4379,2.9835,2.621,3.1631,26.22
New York,12,Japan,2016.61,1904.83,1883.87,1908.33,2.426,2.4838,2.4179,2.3419,1.3
New York,13,United Arab Emirates,2011.61,1896.93,1959.99,1814.7,2.42,2.4735,2.5156,2.227,-7.41
New York,14,Netherlands,1156.16,1171.83,1230.42,1251.73,1.3909,1.528,1.5792,1.5361,1.73
New York,15,Singapore,1017.92,1192.32,1013.99,1246.26,1.2246,1.5547,1.3014,1.5294,22.91
New York,16,"Korea, South",1426.39,1206.11,1386.02,1184.08,1.716,1.5727,1.7789,1.4531,-14.57
New York,17,Italy,1016.57,907.82,858.37,952.01,1.2229,1.1838,1.1017,1.1683,10.91
New York,18,Turkey,582.74,536.61,778.47,896.47,0.701,0.6997,0.9991,1.1001,15.16
New York,19,Taiwan,1048.15,637.37,736.44,778.15,1.2609,0.8311,0.9452,0.9549,5.66
New York,20,Brazil,623.51,887.79,687.59,703.94,0.7501,1.1576,0.8825,0.8639,2.38
New York,21,Australia,602.86,701.8,687.43,655.48,0.7252,0.9151,0.8823,0.8044,-4.65
New York,22,Thailand,520.82,480.49,458.97,584.25,0.6266,0.6265,0.5891,0.717,27.3
New York,23,Russia,343.4,311.62,383.18,337.18,0.4131,0.4063,0.4918,0.4138,-12
New York,24,Dominican Republic,274.08,330.18,236.66,329.91,0.3297,0.4305,0.3037,0.4049,39.4
New York,25,Malaysia,300.18,264.01,254.18,310.31,0.3611,0.3443,0.3262,0.3808,22.08
Ohio,0,World,51261.86,49330.26,50102.78,54292.82,3.4099,3.3997,3.2402,3.2626,8.36
Ohio,0,Top 25,46617.05,44922.65,45422.34,49278.58,90.9391,91.0651,90.6583,90.7644,8.49
Ohio,1,Canada,20314.08,19177.08,18958.53,21026.23,39.6281,38.8749,37.8393,38.7275,10.91
Ohio,2,Mexico,6766.82,6533.17,6490.13,6862.42,13.2005,13.2437,12.9536,12.6397,5.74
Ohio,3,China,3357.63,3752.39,3814.84,3664.18,6.55,7.6067,7.614,6.7489,-3.95
Ohio,4,United Kingdom,1788.14,1895.91,2104.7,2199.89,3.4882,3.8433,4.2008,4.0519,4.52
Ohio,5,Japan,1361.09,1537,1405.53,1680.16,2.6552,3.1157,2.8053,3.0946,19.54
Ohio,6,Germany,1493.58,1288.34,1338.24,1625.91,2.9136,2.6117,2.671,2.9947,21.5
Ohio,7,Brazil,1282.58,1412.25,1422.89,1376.43,2.502,2.8629,2.8399,2.5352,-3.27
Ohio,8,France,1920.43,1170.2,1235.55,1184.45,3.7463,2.3722,2.466,2.1816,-4.14
Ohio,9,"Korea, South",1065.03,879.31,1086.74,971.87,2.0776,1.7825,2.169,1.7901,-10.57
Ohio,10,Netherlands,657.53,694.29,697.54,960.25,1.2827,1.4074,1.3922,1.7687,37.66
Ohio,11,Belgium,545.55,634.62,667.48,839.06,1.0642,1.2865,1.3322,1.5454,25.71
Ohio,12,Australia,791.25,686.77,645.57,706.59,1.5435,1.3922,1.2885,1.3014,9.45
Ohio,13,United Arab Emirates,499.81,830.21,608.59,686.45,0.975,1.683,1.2147,1.2643,12.79
Ohio,14,Singapore,568.51,464.57,570.87,649.94,1.109,0.9418,1.1394,1.1971,13.85
Ohio,15,Italy,534.31,487.42,481.48,621.7,1.0423,0.9881,0.961,1.1451,29.12
Ohio,16,Taiwan,512.44,423.84,446.06,560.45,0.9997,0.8592,0.8903,1.0323,25.64
Ohio,17,India,444.82,406.79,557.22,553.9,0.8677,0.8246,1.1122,1.0202,-0.6
Ohio,18,Hong Kong,431.53,480.72,637.65,538.7,0.8418,0.9745,1.2727,0.9922,-15.52
Ohio,19,Thailand,426,314.53,469.84,485.45,0.831,0.6376,0.9378,0.8941,3.32
Ohio,20,Saudi Arabia,331.86,569.17,356.69,425.26,0.6474,1.1538,0.7119,0.7833,19.22
Ohio,21,Argentina,142.52,143.78,182.21,383.92,0.278,0.2915,0.3637,0.7071,110.7
Ohio,22,Malaysia,298.97,240.9,302.28,378.86,0.5832,0.4883,0.6033,0.6978,25.33
Ohio,23,Switzerland,564.71,419.24,459.7,332.98,1.1016,0.8499,0.9175,0.6133,-27.56
Ohio,24,Indonesia,274.2,278.57,245.69,310.41,0.5349,0.5647,0.4904,0.5717,26.34
Ohio,25,Turkey,243.67,201.61,236.28,253.08,0.4753,0.4087,0.4716,0.4661,7.11
Oklahoma,0,World,5250.68,5046.08,5364.37,6102.43,0.3493,0.3478,0.3469,0.3667,13.76
Oklahoma,0,Top 25,4315.41,4257.82,4568.91,5333.46,82.1876,84.3789,85.1714,87.399,16.73
Oklahoma,1,Canada,1566.93,1399.24,1406.34,1638.96,29.8424,27.7293,26.2164,26.8575,16.54
Oklahoma,2,Mexico,565.71,535.82,526.56,783.31,10.774,10.6186,9.8159,12.836,48.76
Oklahoma,3,Germany,279.1,369.03,405.6,611.76,5.3155,7.3133,7.561,10.0249,50.83
Oklahoma,4,Japan,227.98,229.07,262.51,295.78,4.3419,4.5395,4.8936,4.8469,12.67
Oklahoma,5,Netherlands,161.5,156.99,246.99,246.14,3.0758,3.1112,4.6043,4.0334,-0.35
Oklahoma,6,China,165.92,217.68,222.38,203.21,3.1599,4.3138,4.1455,3.33,-8.62
Oklahoma,7,Singapore,227.53,244.74,261.64,188.83,4.3333,4.8501,4.8774,3.0944,-27.83
Oklahoma,8,United Kingdom,112.02,161.51,209.75,157.49,2.1334,3.2007,3.9101,2.5808,-24.92
Oklahoma,9,Hong Kong,34.5,29.52,109.09,154.66,0.657,0.585,2.0336,2.5344,41.77
Oklahoma,10,Australia,121.39,64.14,110.7,96.43,2.312,1.2712,2.0636,1.5802,-12.89
Oklahoma,11,"Korea, South",79.34,70.78,74.03,95.11,1.5111,1.4026,1.3801,1.5585,28.47
Oklahoma,12,France,45.37,68.21,66.66,86.22,0.8641,1.3517,1.2427,1.4129,29.34
Oklahoma,13,Israel,59.52,55.66,60.97,85.35,1.1336,1.103,1.1366,1.3986,39.97
Oklahoma,14,Vietnam,21.72,59.35,46.8,76.96,0.4136,1.1761,0.8724,1.2611,64.43
Oklahoma,15,Saudi Arabia,104.86,95.39,75.08,71.91,1.9971,1.8904,1.3996,1.1785,-4.21
Oklahoma,16,Argentina,59.29,48.26,51.21,64.36,1.1291,0.9564,0.9546,1.0547,25.68
Oklahoma,17,Colombia,60.4,32.48,54.95,63.92,1.1503,0.6437,1.0244,1.0474,16.31
Oklahoma,18,South Africa,10.71,13.92,31.12,59.25,0.2039,0.2759,0.5801,0.971,90.42
Oklahoma,19,India,82.26,170.11,113.9,56.37,1.5666,3.3712,2.1233,0.9237,-50.51
Oklahoma,20,Norway,16.22,16.35,11.15,54.33,0.3089,0.3239,0.2079,0.8903,387.26
Oklahoma,21,Italy,48.37,29.46,34.73,53.66,0.9213,0.5839,0.6475,0.8793,54.49
Oklahoma,22,United Arab Emirates,101.43,52.23,55.13,50.49,1.9318,1.035,1.0277,0.8274,-8.42
Oklahoma,23,Brazil,90.54,67.86,56.49,49.17,1.7244,1.3448,1.053,0.8057,-12.96
Oklahoma,24,Indonesia,33.91,33.99,48.47,47.77,0.6459,0.6735,0.9036,0.7828,-1.45
Oklahoma,25,Chile,38.89,36.04,26.63,42.03,0.7408,0.7141,0.4965,0.6887,57.8
Oregon,0,World,20057.33,21771.7,21895.18,22292.68,1.3342,1.5004,1.416,1.3396,1.82
Oregon,0,Top 25,18435.65,20371.53,20441.02,20896.31,91.9148,93.5689,93.3585,93.7362,2.23
Oregon,1,China,4796.17,5812.31,3933.13,4761.73,23.9123,26.6966,17.9634,21.3601,21.07
Oregon,2,Canada,2564.32,2153.85,2331.65,3209.67,12.785,9.8929,10.6492,14.3978,37.66
Oregon,3,Japan,1431.56,1584.88,1805.49,2183.82,7.1373,7.2795,8.2461,9.7961,20.95
Oregon,4,"Korea, South",1050.69,1129.91,2031.37,1704.98,5.2384,5.1898,9.2777,7.6482,-16.07
Oregon,5,Malaysia,2498.52,2332.54,2301.56,1475.6,12.4569,10.7136,10.5117,6.6192,-35.89
Oregon,6,Vietnam,533.46,1880.04,1597.82,1109.36,2.6597,8.6353,7.2976,4.9763,-30.57
Oregon,7,Taiwan,838.84,815.61,852.27,851.85,4.1822,3.7462,3.8925,3.8212,-0.05
Oregon,8,Singapore,423.41,568.49,465.01,578.33,2.111,2.6111,2.1238,2.5943,24.37
Oregon,9,Germany,359.35,380.54,497.62,468.61,1.7916,1.7479,2.2728,2.1021,-5.83
Oregon,10,Mexico,406.68,308.79,377.44,464.25,2.0276,1.4183,1.7239,2.0825,23
Oregon,11,Philippines,264.63,380.3,440.33,453.34,1.3194,1.7468,2.0111,2.0336,2.96
Oregon,12,Australia,436.41,324.43,434.64,390.29,2.1758,1.4901,1.9851,1.7508,-10.2
Oregon,13,Switzerland,203.56,248.97,416.69,350.18,1.0149,1.1436,1.9031,1.5708,-15.96
Oregon,14,Netherlands,302.66,295.73,360.09,347.37,1.509,1.3583,1.6446,1.5582,-3.53
Oregon,15,Brazil,265.79,133.95,282.07,329.61,1.3252,0.6153,1.2883,1.4786,16.85
Oregon,16,Israel,218.95,319.27,367.89,320.37,1.0916,1.4664,1.6802,1.4371,-12.92
Oregon,17,Thailand,189.52,196.22,338.39,313.01,0.9449,0.9012,1.5455,1.4041,-7.5
Oregon,18,United Kingdom,376.61,345.12,450.84,301.91,1.8777,1.5852,2.0591,1.3543,-33.03
Oregon,19,Hong Kong,414.42,269.49,238.89,261.67,2.0662,1.2378,1.0911,1.1738,9.53
Oregon,20,Indonesia,90.4,200.88,271.29,229.46,0.4507,0.9227,1.239,1.0293,-15.42
Oregon,21,Ireland,285.4,182.5,145.55,211.72,1.4229,0.8383,0.6648,0.9497,45.46
Oregon,22,France,183.66,181.07,187.1,197.23,0.9157,0.8317,0.8545,0.8847,5.41
Oregon,23,India,90.7,123.01,110.59,149.82,0.4522,0.565,0.5051,0.6721,35.47
Oregon,24,Chile,64.91,90.92,96.68,116.08,0.3236,0.4176,0.4415,0.5207,20.07
Oregon,25,Italy,145.02,112.69,106.59,116.05,0.723,0.5176,0.4868,0.5206,8.88
Pennsylvania,0,World,39439.36,36453.18,38701.91,41049.63,2.6235,2.5122,2.5029,2.4668,6.07
Pennsylvania,0,Top 25,34426.51,31554.35,33326.97,35896.4,87.2897,86.5613,86.112,87.4463,7.71
Pennsylvania,1,Canada,11676.63,9987.46,10308.05,10802.23,29.6065,27.398,26.6345,26.3151,4.79
Pennsylvania,2,Mexico,4179.7,3678.7,4090.11,4215.9,10.5978,10.0916,10.5682,10.2703,3.08
Pennsylvania,3,China,2062.49,2221.79,2562.56,2561.51,5.2295,6.0949,6.6213,6.24,-0.04
Pennsylvania,4,United Kingdom,2342.56,2127.41,1882.33,2143.45,5.9397,5.836,4.8637,5.2216,13.87
Pennsylvania,5,Japan,1669.28,1469.49,1665.52,2129.83,4.2325,4.0312,4.3035,5.1884,27.88
Pennsylvania,6,Netherlands,1406.92,1357.87,1520.74,1669.23,3.5673,3.725,3.9294,4.0664,9.76
Pennsylvania,7,Belgium,1289.02,1257.72,1329.6,1534.51,3.2684,3.4502,3.4355,3.7382,15.41
Pennsylvania,8,India,758.8,537.11,707.72,1389.29,1.924,1.4734,1.8286,3.3844,96.3
Pennsylvania,9,Germany,1576.44,1351.92,1471.73,1374.93,3.9971,3.7086,3.8027,3.3494,-6.58
Pennsylvania,10,"Korea, South",916.21,1059.47,1063.44,972.87,2.3231,2.9064,2.7478,2.37,-8.52
Pennsylvania,11,Brazil,981.38,877.39,1127.67,925.26,2.4883,2.4069,2.9137,2.254,-17.95
Pennsylvania,12,France,642.94,700.58,667.21,657.77,1.6302,1.9219,1.724,1.6024,-1.41
Pennsylvania,13,Italy,583.67,533.87,560.28,640.67,1.4799,1.4645,1.4477,1.5607,14.35
Pennsylvania,14,Singapore,469.8,484.16,610.67,600.26,1.1912,1.3282,1.5779,1.4623,-1.7
Pennsylvania,15,United Arab Emirates,331.76,361.1,452.78,531.16,0.8412,0.9906,1.1699,1.2939,17.31
Pennsylvania,16,Australia,586.28,685.24,655.88,523.1,1.4865,1.8798,1.6947,1.2743,-20.24
Pennsylvania,17,Hong Kong,464.19,470.87,483.08,481.06,1.177,1.2917,1.2482,1.1719,-0.42
Pennsylvania,18,Switzerland,369.43,313.7,376.74,460.42,0.9367,0.8606,0.9734,1.1216,22.21
