statename,rank,countryd,val2015,val2016,val2017,val2018,share15,share16,share17,share18,change
Pennsylvania,20,Vietnam,803.3,835.28,976.78,1035.58,1.0066,1.0825,1.1729,1.1691,6.02
Pennsylvania,21,Finland,748.33,817.78,899.21,961.88,0.9377,1.0598,1.0797,1.0859,6.97
Pennsylvania,22,Austria,474.7,741.76,875.4,951.06,0.5948,0.9613,1.0511,1.0737,8.64
Pennsylvania,23,Sweden,946.86,723.22,753.45,882.71,1.1865,0.9372,0.9047,0.9966,17.16
Pennsylvania,24,Taiwan,690.52,616.96,762.67,761.95,0.8653,0.7995,0.9158,0.8602,-0.09
Pennsylvania,25,Australia,717.75,780.58,716.61,631.91,0.8994,1.0116,0.8605,0.7134,-11.82
Puerto Rico,0,World,19603.21,21198.44,18521.17,27739.33,0.8717,0.969,0.7908,1.0909,49.77
Puerto Rico,0,Top 25,18127.28,19982.2,17236.09,26172.38,92.471,94.2626,93.0616,94.3511,51.85
Puerto Rico,1,Ireland,5777.79,6393.8,3870.73,7016.33,29.4737,30.1616,20.8989,25.2938,81.27
Puerto Rico,2,Singapore,3522.42,2913.61,2194.14,3824.84,17.9686,13.7444,11.8467,13.7885,74.32
Puerto Rico,3,Switzerland,215.55,1378.14,2153.56,2996.69,1.0996,6.5011,11.6275,10.803,39.15
Puerto Rico,4,"Korea, South",323.94,1336.62,996.28,2060.41,1.6525,6.3053,5.3791,7.4278,106.81
Puerto Rico,5,China,733.85,699.25,735.39,1042.89,3.7435,3.2986,3.9706,3.7596,41.81
Puerto Rico,6,Dominican Republic,506.24,703.67,744.43,973.82,2.5824,3.3194,4.0194,3.5106,30.81
Puerto Rico,7,Canada,699.3,562.12,719.19,786.09,3.5673,2.6517,3.8831,2.8339,9.3
Puerto Rico,8,Colombia,266.27,384.63,425.96,738.67,1.3583,1.8144,2.2998,2.6629,73.41
Puerto Rico,9,Mexico,388.72,458.24,453.58,657.73,1.9829,2.1617,2.449,2.3711,45.01
Puerto Rico,10,Brazil,599.21,247.23,332.3,645.94,3.0567,1.1663,1.7942,2.3286,94.38
Puerto Rico,11,Trinidad and Tobago,461.71,399.66,461.85,637.46,2.3553,1.8853,2.4936,2.298,38.02
Puerto Rico,12,Japan,551.7,360.62,375.75,573.84,2.8143,1.7011,2.0288,2.0687,52.72
Puerto Rico,13,Lithuania,603.97,575.99,759.91,530.27,3.081,2.7172,4.1029,1.9116,-30.22
Puerto Rico,14,Italy,253.81,440.48,391.18,513,1.2947,2.0779,2.112,1.8494,31.14
Puerto Rico,15,Russia,300.12,286.08,162.42,477.54,1.531,1.3495,0.8769,1.7215,194.02
Puerto Rico,16,India,212.99,261.84,317.62,473.9,1.0865,1.2352,1.7149,1.7084,49.2
Puerto Rico,17,Germany,287.98,297.69,542.57,412.58,1.469,1.4043,2.9295,1.4873,-23.96
Puerto Rico,18,Belgium,819.28,929.05,466.45,373.87,4.1793,4.3826,2.5185,1.3478,-19.85
Puerto Rico,19,United Kingdom,445.17,416.61,310.92,322.09,2.2709,1.9653,1.6787,1.1611,3.59
Puerto Rico,20,Netherlands,419.7,300.05,225.06,274.54,2.141,1.4154,1.2152,0.9897,21.98
Puerto Rico,21,Costa Rica,126.55,123.14,134.82,190.55,0.6456,0.5809,0.7279,0.6869,41.34
Puerto Rico,22,Spain,189.42,178.37,164.43,177.88,0.9663,0.8414,0.8878,0.6412,8.18
Puerto Rico,23,Argentina,53.91,52.24,100.81,175.18,0.275,0.2464,0.5443,0.6315,73.77
Puerto Rico,24,France,211.14,186.87,139.42,171.7,1.0771,0.8815,0.7528,0.619,23.15
Puerto Rico,25,Venezuela,156.54,96.2,57.32,124.56,0.7986,0.4538,0.3095,0.449,117.29
Rhode Island,0,World,8237.27,8747.74,9369.25,10525.29,0.3663,0.3999,0.4001,0.4139,12.34
Rhode Island,0,Top 25,7957.54,8505.06,9104.69,10234,96.604,97.2258,97.1763,97.2324,12.4
Rhode Island,1,Mexico,1213.99,1153.08,2226.03,2504.45,14.7378,13.1815,23.7589,23.7946,12.51
Rhode Island,2,Germany,2358.01,2257.49,1881.16,2261.35,28.626,25.8066,20.078,21.4849,20.21
Rhode Island,3,China,1187.52,1185.87,918.53,971.83,14.4164,13.5563,9.8037,9.2333,5.8
Rhode Island,4,Slovakia,347.24,485.43,550.1,966.23,4.2154,5.5492,5.8713,9.1801,75.65
Rhode Island,5,Japan,47.43,841.62,699.07,733.21,0.5758,9.6209,7.4613,6.9662,4.88
Rhode Island,6,Canada,431.71,405.47,580.37,624.1,5.2409,4.6351,6.1944,5.9296,7.54
Rhode Island,7,United Kingdom,527.53,540.02,611.24,451.95,6.4041,6.1732,6.5239,4.294,-26.06
Rhode Island,8,France,155.7,333.35,316.65,313.84,1.8902,3.8107,3.3796,2.9818,-0.89
Rhode Island,9,Costa Rica,182.83,148.12,197.97,205.1,2.2195,1.6932,2.113,1.9486,3.6
Rhode Island,10,Netherlands,168.87,56.9,86.87,156.3,2.0501,0.6505,0.9271,1.485,79.93
Rhode Island,11,Spain,159.52,213.94,146.52,139.11,1.9366,2.4456,1.5639,1.3217,-5.06
Rhode Island,12,Ireland,5,133.72,153.88,138.03,0.0607,1.5287,1.6424,1.3115,-10.3
Rhode Island,13,Belgium,78.81,15.26,44.51,101.88,0.9567,0.1745,0.4751,0.968,128.9
Rhode Island,14,Austria,97.91,89.08,77.67,100.15,1.1886,1.0183,0.8289,0.9515,28.94
Rhode Island,15,Hungary,376.74,238.73,178.84,98.43,4.5736,2.729,1.9088,0.9352,-44.96
Rhode Island,16,Italy,97.73,79.11,114.84,93.95,1.1865,0.9043,1.2257,0.8926,-18.2
Rhode Island,17,India,52.61,51.27,51.97,61.34,0.6387,0.5861,0.5547,0.5828,18.03
Rhode Island,18,Thailand,75.55,73.61,54.49,55.19,0.9172,0.8414,0.5816,0.5244,1.29
Rhode Island,19,Portugal,63.95,22.47,21.39,51.73,0.7763,0.2569,0.2283,0.4915,141.91
Rhode Island,20,Taiwan,49.97,40.16,51.79,41.09,0.6067,0.459,0.5527,0.3904,-20.65
Rhode Island,21,Switzerland,65.66,44.5,46.63,36.73,0.7971,0.5088,0.4977,0.3489,-21.23
Rhode Island,22,Vietnam,37.47,42.41,33.34,34.9,0.4549,0.4849,0.3558,0.3316,4.68
Rhode Island,23,"Korea, South",37.21,33.57,32.58,32.61,0.4518,0.3837,0.3478,0.3099,0.09
Rhode Island,24,Norway,45.54,2.62,2.03,30.84,0.5528,0.0299,0.0216,0.293,1421.85
Rhode Island,25,Russia,93.03,17.28,26.25,29.64,1.1294,0.1975,0.2802,0.2816,12.89
South Carolina,0,World,39044.27,36112.47,37490.35,40212.93,1.7362,1.6508,1.6008,1.5815,7.26
South Carolina,0,Top 25,34636.71,32292.31,33578.36,35600.62,88.7114,89.4215,89.5654,88.5303,6.02
South Carolina,1,China,5877.42,5921.72,6622.55,7280.19,15.0532,16.398,17.6647,18.1041,9.93
South Carolina,2,Germany,7465.89,6593.96,6872.65,6926.23,19.1216,18.2595,18.3318,17.2239,0.78
South Carolina,3,Mexico,3451.28,3395.38,3637.86,3855.88,8.8394,9.4022,9.7035,9.5886,5.99
South Carolina,4,Canada,2778.7,2946.45,2820.84,2959.4,7.1168,8.1591,7.5242,7.3593,4.91
South Carolina,5,Japan,2622.37,1517.56,1304.89,1347.16,6.7164,4.2023,3.4806,3.3501,3.24
South Carolina,6,India,921.93,840.12,1031.35,1186.09,2.3612,2.3264,2.751,2.9495,15
South Carolina,7,Austria,1195.3,1081.84,1115.36,982.25,3.0614,2.9958,2.9751,2.4426,-11.93
South Carolina,8,France,1083.36,1123.55,933.36,966.13,2.7747,3.1113,2.4896,2.4025,3.51
South Carolina,9,United Kingdom,1100.92,735.27,889.57,939.06,2.8197,2.0361,2.3728,2.3352,5.56
South Carolina,10,Malaysia,542.35,696.03,752.06,861.83,1.3891,1.9274,2.006,2.1432,14.59
South Carolina,11,Italy,1296.23,836.18,740.39,782.92,3.3199,2.3155,1.9749,1.9469,5.74
South Carolina,12,"Korea, South",423.07,454.35,660.22,767.71,1.0836,1.2582,1.761,1.9091,16.28
South Carolina,13,Vietnam,576.48,594.44,746.18,738.16,1.4765,1.6461,1.9903,1.8356,-1.07
South Carolina,14,Netherlands,451.76,575.43,379.59,680.14,1.157,1.5934,1.0125,1.6914,79.18
South Carolina,15,Thailand,431.65,471.98,559.75,635.73,1.1055,1.307,1.493,1.5809,13.57
South Carolina,16,Taiwan,563.68,584.19,558.46,607.56,1.4437,1.6177,1.4896,1.5109,8.79
South Carolina,17,Spain,312.05,391.83,454.06,527.76,0.7992,1.085,1.2111,1.3124,16.23
South Carolina,18,Russia,456.8,595.57,475.15,523.89,1.17,1.6492,1.2674,1.3028,10.26
South Carolina,19,Brazil,481.19,377.78,451.44,477.3,1.2324,1.0461,1.2041,1.1869,5.73
South Carolina,20,Hungary,507.31,564.16,516.77,461.75,1.2993,1.5622,1.3784,1.1483,-10.65
South Carolina,21,Czech Republic,560.82,566.54,440.95,450.86,1.4364,1.5688,1.1762,1.1212,2.25
South Carolina,22,Honduras,451.86,443.06,482.04,430.53,1.1573,1.2269,1.2858,1.0706,-10.69
South Carolina,23,Indonesia,425.62,416.65,482.24,422.15,1.0901,1.1538,1.2863,1.0498,-12.46
South Carolina,24,Israel,271.12,261.63,297.69,401.58,0.6944,0.7245,0.794,0.9986,34.9
South Carolina,25,Belgium,387.55,306.63,352.95,388.36,0.9926,0.8491,0.9414,0.9658,10.03
South Dakota,0,World,1140.57,1030.98,1099.23,1114.81,0.0507,0.0471,0.0469,0.0438,1.42
South Dakota,0,Top 25,1118.16,1004.48,1073.07,1091.61,98.0359,97.4297,97.62,97.9184,1.73
South Dakota,1,Canada,543.23,361.42,413.43,423.79,47.6283,35.056,37.6106,38.0147,2.51
South Dakota,2,China,153.24,198.46,216.29,220.16,13.4355,19.2493,19.676,19.749,1.79
South Dakota,3,Brazil,157.98,168.49,141.55,139.08,13.8511,16.3425,12.877,12.4754,-1.75
South Dakota,4,Mexico,69.83,72.24,83.81,79.14,6.1224,7.0066,7.6243,7.0991,-5.57
South Dakota,5,Germany,21.21,32.61,27.59,30.98,1.8593,3.1626,2.5102,2.7793,12.29
South Dakota,6,Japan,31.86,28.75,29.45,27.52,2.7931,2.789,2.6792,2.4683,-6.57
South Dakota,7,Taiwan,25.43,21.29,24.21,20.91,2.2295,2.065,2.2027,1.8755,-13.65
South Dakota,8,Italy,14.55,23.06,14.73,17.71,1.2756,2.2363,1.3397,1.5886,20.26
South Dakota,9,Netherlands,8.34,12.57,11.72,17.34,0.7313,1.2195,1.0665,1.555,47.87
South Dakota,10,"Korea, South",13.62,11.83,17.38,15.93,1.1944,1.1477,1.5807,1.4286,-8.34
South Dakota,11,Poland,5.68,3.16,10.47,13.84,0.498,0.3061,0.9526,1.2416,32.18
South Dakota,12,Vietnam,6.92,5.71,8.92,9.77,0.6068,0.5539,0.8115,0.8761,9.5
South Dakota,13,India,7.02,5.85,8.89,9.72,0.6153,0.5672,0.8092,0.8717,9.25
South Dakota,14,Malaysia,10.71,10.39,14.48,9.3,0.9388,1.0079,1.3177,0.8346,-35.77
South Dakota,15,Spain,5.77,4.76,11.73,8.87,0.5055,0.4618,1.0668,0.7954,-24.38
South Dakota,16,United Kingdom,6.82,13.84,9.21,8.49,0.5976,1.3421,0.8378,0.7617,-7.8
South Dakota,17,France,4.27,7.75,6.43,6.96,0.3745,0.7513,0.5852,0.6245,8.23
South Dakota,18,Ireland,2.68,5.26,4.26,6.71,0.2351,0.5103,0.3872,0.6017,57.62
South Dakota,19,Austria,7.25,2.79,5.15,5.56,0.6356,0.2709,0.4687,0.4989,7.96
South Dakota,20,Israel,1.25,3.4,2.24,5.47,0.1094,0.3298,0.2039,0.4909,144.15
South Dakota,21,Norway,1.31,1.33,1.31,3.1,0.1147,0.1293,0.1196,0.2783,136.01
South Dakota,22,Sweden,4.72,2.31,2.61,3.04,0.4137,0.224,0.2375,0.273,16.6
South Dakota,23,Switzerland,11.61,3.13,1.58,2.94,1.0175,0.3031,0.1441,0.2636,85.5
South Dakota,24,Hungary,0.53,0.37,2.76,2.72,0.0467,0.0356,0.251,0.2443,-1.27
South Dakota,25,Thailand,2.35,3.73,2.86,2.55,0.2061,0.3619,0.2604,0.2284,-11.02
Tennessee,0,World,76983.88,75279.51,78815.8,86183.5,3.4233,3.4412,3.3654,3.3893,9.35
Tennessee,0,Top 25,74350.12,72151.76,75830.25,82932.97,96.5788,95.8452,96.212,96.2284,9.37
Tennessee,1,China,27189.76,23652.31,23731.34,26605.14,35.3188,31.4193,30.1099,30.8703,12.11
Tennessee,2,Japan,7248.75,7691.74,11006.81,11587.9,9.4159,10.2176,13.9652,13.4456,5.28
Tennessee,3,Mexico,7231.19,7324.04,7054.76,8369.73,9.3931,9.7291,8.951,9.7115,18.64
Tennessee,4,Ireland,7002.23,6625.02,6925.21,6524.27,9.0957,8.8006,8.7866,7.5702,-5.79
Tennessee,5,Canada,5772.38,5155.83,4547.95,5225.13,7.4982,6.8489,5.7703,6.0628,14.89
Tennessee,6,Germany,3193.48,3563.02,3634.19,3869.29,4.1483,4.7331,4.611,4.4896,6.47
Tennessee,7,"Korea, South",1543.57,2007.22,2591.52,2977.12,2.0051,2.6664,3.2881,3.4544,14.88
Tennessee,8,United Kingdom,1374.71,2075.66,1994.77,2016.42,1.7857,2.7573,2.5309,2.3397,1.09
Tennessee,9,Italy,885.9,1389.19,1683.92,1926.47,1.1508,1.8454,2.1365,2.2353,14.4
Tennessee,10,Vietnam,1567.97,1604.57,1794.06,1917.25,2.0368,2.1315,2.2763,2.2246,6.87
Tennessee,11,India,1429.67,1599.16,1641.23,1760.88,1.8571,2.1243,2.0824,2.0432,7.29
Tennessee,12,Taiwan,1004.26,1142.18,1220.18,1265.17,1.3045,1.5172,1.5481,1.468,3.69
Tennessee,13,Spain,556.22,597.73,769.67,1156.81,0.7225,0.794,0.9765,1.3423,50.3
Tennessee,14,Switzerland,733.64,605.38,998.08,979.95,0.953,0.8042,1.2664,1.1371,-1.82
Tennessee,15,Malaysia,619.47,944.77,723.47,947.97,0.8047,1.255,0.9179,1.0999,31.03
Tennessee,16,Singapore,1095.42,1014.25,878.7,918.49,1.4229,1.3473,1.1149,1.0657,4.53
Tennessee,17,Thailand,1047.91,883.32,839.79,896,1.3612,1.1734,1.0655,1.0396,6.69
Tennessee,18,Indonesia,923.64,908.79,933.21,889.18,1.1998,1.2072,1.184,1.0317,-4.72
Tennessee,19,France,963.12,868.59,593.36,812.35,1.2511,1.1538,0.7528,0.9426,36.91
Tennessee,20,Belgium,920.1,337.81,535.98,575.99,1.1952,0.4487,0.68,0.6683,7.46
Tennessee,21,Brazil,633.78,870.08,604.19,479.03,0.8233,1.1558,0.7666,0.5558,-20.72
Tennessee,22,Philippines,438.25,412.67,418.55,434.09,0.5693,0.5482,0.531,0.5037,3.71
Tennessee,23,Israel,74.56,161.81,192.77,285.33,0.0968,0.215,0.2446,0.3311,48.02
Tennessee,24,Netherlands,602.2,444.5,255.16,275.28,0.7822,0.5905,0.3237,0.3194,7.89
Tennessee,25,Sweden,297.91,272.13,261.37,237.72,0.387,0.3615,0.3316,0.2758,-9.05
Texas,0,World,252183.48,229256.54,263238.04,304623.27,11.2141,10.4798,11.2401,11.9799,15.72
Texas,0,Top 25,228298.68,209322.24,241138.05,278445.27,90.5288,91.3048,91.6046,91.4064,15.47
Texas,1,Mexico,84022.27,80958.01,89808.38,107019.72,33.3179,35.3133,34.1168,35.1318,19.16
Texas,2,China,40979.56,36637.86,42684.39,44494.99,16.2499,15.9812,16.2151,14.6066,4.24
Texas,3,Canada,15961.31,15234.65,18260.38,20205.06,6.3292,6.6452,6.9368,6.6328,10.65
Texas,4,Japan,6361.95,4929.32,6430.97,16734.62,2.5227,2.1501,2.443,5.4935,160.22
Texas,5,"Korea, South",10335.68,7238.37,9080.99,8892.63,4.0985,3.1573,3.4497,2.9192,-2.07
Texas,6,Saudi Arabia,7643.94,6313.41,7315.97,8160.36,3.0311,2.7539,2.7792,2.6788,11.54
Texas,7,Germany,8533.64,6723.97,7003.03,7576.91,3.3839,2.9329,2.6603,2.4873,8.19
Texas,8,Malaysia,3511.93,5277.47,5600.69,6839.81,1.3926,2.302,2.1276,2.2453,22.12
Texas,9,Vietnam,5093.6,5824.73,4934.65,6010.47,2.0198,2.5407,1.8746,1.9731,21.8
Texas,10,United Kingdom,4786.22,3614.75,4076.27,5373.73,1.8979,1.5767,1.5485,1.7641,31.83
Texas,11,Brazil,4354.48,4052.72,5218.14,4753.9,1.7267,1.7678,1.9823,1.5606,-8.9
Texas,12,Venezuela,7511.11,4855.13,4729.18,4462,2.9784,2.1178,1.7965,1.4648,-5.65
Texas,13,Iraq,1598.82,2241.76,4568,4285.22,0.634,0.9778,1.7353,1.4067,-6.19
Texas,14,Thailand,2929.73,3350.67,4188.4,3949.94,1.1617,1.4615,1.5911,1.2967,-5.69
Texas,15,Italy,2922.6,2967.85,3564.77,3764.2,1.1589,1.2946,1.3542,1.2357,5.59
Texas,16,Russia,3473.06,2589.95,2778.24,3662.24,1.3772,1.1297,1.0554,1.2022,31.82
Texas,17,India,3330.9,2387.99,3362.8,3654.75,1.3208,1.0416,1.2775,1.1998,8.68
Texas,18,France,3322.28,2851.37,3164.08,3437.1,1.3174,1.2437,1.202,1.1283,8.63
Texas,19,Taiwan,2356.99,2330.84,2800.98,3286.49,0.9346,1.0167,1.064,1.0789,17.33
Texas,20,Ireland,1610.76,2066.92,2909.23,2730.82,0.6387,0.9016,1.1052,0.8965,-6.13
Texas,21,Colombia,2416.62,2389.54,2530.87,2655.83,0.9583,1.0423,0.9614,0.8718,4.94
Texas,22,Spain,1292.63,1278.58,1837.99,1822.92,0.5126,0.5577,0.6982,0.5984,-0.82
Texas,23,Netherlands,1792.59,1323.43,1819.46,1779.21,0.7108,0.5773,0.6912,0.5841,-2.21
Texas,24,Israel,1103.8,965.23,1323.76,1524.26,0.4377,0.421,0.5029,0.5004,15.15
Texas,25,Singapore,1052.21,917.72,1146.43,1368.08,0.4172,0.4003,0.4355,0.4491,19.33
Utah,0,World,12101.89,12985.64,13896.94,15142.3,0.5381,0.5936,0.5934,0.5955,8.96
Utah,0,Top 25,10795.19,11788.72,12797.63,14351.11,89.2025,90.7827,92.0895,94.775,12.14
Utah,1,Mexico,3337.63,3306.79,3303.28,3606.29,27.5794,25.465,23.7699,23.816,9.17
Utah,2,China,2231.71,1992.03,2521.17,2726.33,18.441,15.3403,18.1419,18.0047,8.14
Utah,3,Canada,1822.31,2002.72,2187.06,1916.07,15.058,15.4226,15.7377,12.6537,-12.39
Utah,4,Peru,352.92,988.42,1375.43,1647.24,2.9162,7.6116,9.8974,10.8784,19.76
Utah,5,Brazil,715.69,1116.42,625.64,961.7,5.9138,8.5974,4.502,6.3511,53.71
Utah,6,Taiwan,493.24,365.22,399.24,480.62,4.0757,2.8125,2.8729,3.174,20.38
Utah,7,Japan,174.37,170.15,318.75,313.79,1.4408,1.3103,2.2937,2.0723,-1.56
Utah,8,Germany,188.9,195.11,215.06,276.89,1.5609,1.5025,1.5476,1.8286,28.75
Utah,9,Chile,102.09,27.31,139.25,260.11,0.8436,0.2103,1.002,1.7177,86.79
Utah,10,Nicaragua,205.86,234.27,184.33,258.01,1.701,1.8041,1.3264,1.7039,39.97
Utah,11,France,173.43,181.74,173.96,227.36,1.4331,1.3996,1.2518,1.5015,30.69
Utah,12,Vietnam,132.71,159.95,207.66,209.76,1.0966,1.2318,1.4943,1.3852,1.01
Utah,13,Singapore,42,45.07,127.48,177.27,0.347,0.3471,0.9173,1.1707,39.06
Utah,14,United Kingdom,91.49,111.69,138.58,166.52,0.756,0.8601,0.9972,1.0997,20.17
Utah,15,Italy,126.63,133.55,100.52,148.3,1.0464,1.0284,0.7233,0.9794,47.53
Utah,16,Argentina,47.46,87.95,52.13,141.58,0.3922,0.6773,0.3751,0.935,171.6
Utah,17,Austria,67.54,57.73,99.93,141.18,0.5581,0.4446,0.7191,0.9324,41.28
Utah,18,"Korea, South",105.95,128.13,114.72,126.64,0.8755,0.9867,0.8255,0.8364,10.4
Utah,19,India,85.08,98.6,103.57,120.07,0.7031,0.7593,0.7453,0.7929,15.93
Utah,20,Switzerland,48.48,51.81,83.33,102.61,0.4006,0.399,0.5996,0.6776,23.14
Utah,21,Israel,38.12,54.16,73.67,95.32,0.315,0.4171,0.5301,0.6295,29.39
Utah,22,Malaysia,69,150.54,77.07,71.77,0.5702,1.1593,0.5546,0.474,-6.88
Utah,23,Spain,53.86,45.61,56.52,70.23,0.4451,0.3513,0.4067,0.4638,24.25
Utah,24,Netherlands,36.09,36.28,60.23,53.85,0.2983,0.2794,0.4334,0.3556,-10.59
Utah,25,Ireland,52.62,47.45,59.06,51.62,0.4348,0.3654,0.425,0.3409,-12.6
Virginia,0,World,25070.53,25870.8,29078.06,29465.43,1.1148,1.1826,1.2416,1.1588,1.33
Virginia,0,Top 25,22162.32,22663,25548.82,26134.57,88.3999,87.6007,87.8629,88.6957,2.29
Virginia,1,China,6915.93,7069.82,7643.4,7689.33,27.5859,27.3274,26.2858,26.0961,0.6
Virginia,2,Canada,1808.86,1919.93,2001.52,2225.94,7.2151,7.4212,6.8833,7.5544,11.21
Virginia,3,Germany,1711.29,2111.21,2509.47,2000.96,6.8259,8.1606,8.6301,6.7909,-20.26
Virginia,4,Mexico,927.01,781.98,1195.35,1462.18,3.6976,3.0226,4.1108,4.9623,22.32
Virginia,5,Austria,790.8,805.14,1191.97,1333.28,3.1543,3.1121,4.0992,4.5249,11.86
Virginia,6,Malaysia,1188.47,1084.28,1363.4,1326.3,4.7405,4.1911,4.6887,4.5012,-2.72
Virginia,7,France,440.73,650.69,885.23,1148.95,1.7579,2.5152,3.0443,3.8993,29.79
Virginia,8,Italy,738.06,869.25,899.99,1018.31,2.9439,3.36,3.0951,3.456,13.15
Virginia,9,Japan,1259.71,1222.5,1266.99,1004.19,5.0247,4.7254,4.3572,3.408,-20.74
Virginia,10,India,754.27,794.15,825.83,994.08,3.0086,3.0697,2.84,3.3737,20.37
Virginia,11,United Kingdom,1199.82,769.91,698.85,773.15,4.7858,2.976,2.4034,2.6239,10.63
Virginia,12,Vietnam,649.07,757.64,759.71,711.58,2.589,2.9286,2.6126,2.415,-6.33
Virginia,13,Brazil,442.45,443.54,479.09,602.21,1.7648,1.7145,1.6476,2.0438,25.7
Virginia,14,Israel,481.6,383.78,552.37,549.49,1.921,1.4835,1.8996,1.8649,-0.52
Virginia,15,Singapore,291.05,284.32,416.43,422.11,1.1609,1.099,1.4321,1.4326,1.37
Virginia,16,Indonesia,477.58,488.04,407.43,394.97,1.905,1.8865,1.4011,1.3405,-3.06
Virginia,17,Taiwan,312.66,309.36,368.25,384.52,1.2471,1.1958,1.2664,1.305,4.42
Virginia,18,Thailand,197.52,248.63,327.55,355.81,0.7878,0.961,1.1264,1.2076,8.63
Virginia,19,Spain,210.88,265.55,317.39,305.34,0.8412,1.0264,1.0915,1.0363,-3.8
Virginia,20,Switzerland,222.98,222.17,259.55,280.03,0.8894,0.8588,0.8926,0.9504,7.89
Virginia,21,Turkey,242.82,241.7,275.96,265.3,0.9685,0.9343,0.949,0.9004,-3.86
Virginia,22,"Korea, South",397.83,421.9,344.2,237.86,1.5868,1.6308,1.1837,0.8072,-30.9
Virginia,23,Netherlands,153.14,186.07,201.83,217.89,0.6108,0.7192,0.6941,0.7395,7.96
Virginia,24,Poland,158.71,147.04,162.68,216.52,0.633,0.5684,0.5595,0.7348,33.1
Virginia,25,Sweden,189.09,184.41,194.39,214.26,0.7542,0.7128,0.6685,0.7272,10.22
Virgin Islands,0,World,130.86,591.39,1202.67,1464.04,0.0058,0.027,0.0514,0.0576,21.73
Virgin Islands,0,Top 25,74.35,413.36,957.29,1439.1,56.8142,69.8962,79.5976,98.2969,50.33
Virgin Islands,1,India,3.04,76.51,314.98,400.98,2.3201,12.9371,26.1902,27.3889,27.3
Virgin Islands,2,Brazil,0.53,106.38,143.09,221.76,0.4085,17.9886,11.8976,15.1473,54.98
Virgin Islands,3,Argentina,0.32,0.19,77.32,153.25,0.2442,0.0325,6.4289,10.4674,98.2
Virgin Islands,4,Turkey,0.37,0.05,0.32,71.93,0.2864,0.0083,0.0262,4.9133,22712.53
Virgin Islands,5,Spain,0.32,28.2,104.76,70.37,0.2408,4.7687,8.7105,4.8065,-32.83
Virgin Islands,6,Venezuela,0.03,10.8,53.82,67.76,0.0259,1.8255,4.4754,4.628,25.88
Virgin Islands,7,Canada,5.65,18.18,41.45,67.59,4.3151,3.0744,3.4462,4.6167,63.08
Virgin Islands,8,"Korea, South",0.28,7.02,0.42,67.41,0.2152,1.1868,0.0348,4.6047,16002.85
Virgin Islands,9,Nigeria,0,62.76,38.77,50.1,0,10.6126,3.2235,3.4217,29.22
Virgin Islands,10,Sweden,0.16,0.28,28.03,42.25,0.1209,0.0477,2.3306,2.8856,50.72
Virgin Islands,11,Saudi Arabia,10.99,0,0,31.85,8.401,0,0,2.1756,0
Virgin Islands,12,Libya,0,0,17.61,31.23,0,0,1.4645,2.133,77.3
Virgin Islands,13,Algeria,0,0,0,29.98,0,0,0,2.0478,0
Virgin Islands,14,United Kingdom,3.69,1.81,10.08,27.3,2.8182,0.3065,0.8384,1.8649,170.76
Virgin Islands,15,Trinidad and Tobago,2.55,14.97,14.21,19.65,1.9467,2.5316,1.1816,1.3419,38.25
Virgin Islands,16,Azerbaijan,0,0,0,18.46,0,0,0,1.261,0
Virgin Islands,17,St Lucia,9.78,2.37,24.22,14.57,7.4726,0.4004,2.0137,0.9954,-39.83
Virgin Islands,18,Cote d'Ivoire,0,0,0,11.51,0,0,0,0.7859,0
Virgin Islands,19,China,10.29,17.45,8.44,9.45,7.8643,2.9504,0.7018,0.6455,11.96
Virgin Islands,20,Netherlands,7.65,23.28,6.43,5.54,5.8491,3.937,0.5349,0.3784,-13.88
Virgin Islands,21,Dominican Republic,10.49,13.27,58.7,5.53,8.0179,2.243,4.8806,0.378,-90.57
Virgin Islands,22,Martinique,1.65,0,1.86,5.46,1.2604,0,0.1543,0.3728,194.16
Virgin Islands,23,Italy,5.39,27.77,2.64,5.29,4.1211,4.6956,0.2199,0.3614,100.11
Virgin Islands,24,Guatemala,0.59,2.07,8.01,5.13,0.449,0.3496,0.6664,0.3506,-35.96
Virgin Islands,25,Suriname,0.57,0,2.14,4.75,0.4368,0,0.1777,0.3247,122.52
Vermont,0,World,4062.93,3704.35,3590.63,3424.37,0.1807,0.1693,0.1533,0.1347,-4.63
Vermont,0,Top 25,3926.7,3573.78,3474.74,3316.33,96.647,96.4754,96.7723,96.8449,-4.56
Vermont,1,Canada,2918.22,2560.12,2321.79,2256.15,71.8254,69.1111,64.6626,65.8853,-2.83
Vermont,2,China,265.49,248.22,262.16,248.04,6.5345,6.7007,7.3013,7.2434,-5.39
Vermont,3,France,54.31,118.65,158.96,134.19,1.3367,3.2029,4.4271,3.9187,-15.58
Vermont,4,Vietnam,74.25,62.05,74.8,86.63,1.8275,1.6749,2.0832,2.5297,15.81
Vermont,5,India,64.99,59.25,70.69,73.62,1.5996,1.5995,1.9687,2.1498,4.14
Vermont,6,Germany,51.57,54.53,71.68,59.25,1.2694,1.472,1.9964,1.7303,-17.34
Vermont,7,Taiwan,41.66,39.97,45.67,56.16,1.0254,1.0791,1.272,1.6399,22.95
Vermont,8,Mexico,32.76,42.84,52.42,51.51,0.8063,1.1565,1.46,1.5043,-1.74
Vermont,9,United Kingdom,66.14,42.82,39.96,38.06,1.6278,1.156,1.1128,1.1115,-4.74
Vermont,10,Japan,60.51,85.42,105.37,36.44,1.4892,2.3059,2.9347,1.064,-65.42
